Antena,Fecha,Latitud,Longitud,Codigo,Temp_max_emas,Temp_min_emas,Hidroregion,Topoforma,Temp_max_merra,Temp_min_merra,Differential_max,Differential_min,Temp_mean_merra,Temp_mean_emas,Humedad,Presion_barometrica,Precipitacion,Radiacion_solar,Etiqueta_clase
13048,02/03/2019,20.99,-98.66,13048,-99,-99,Panuco,Sierra,31.23105,16.1824,-99,-99,22.14511,NA,NA,NA,NA,NA,0
13050,01/03/2019,20.64,-98.65,13050,-99,-99,Panuco,Sierra,28.36026,13.07092,-99,-99,19.2038,NA,NA,NA,NA,NA,0
13050,02/03/2019,20.64,-98.65,13050,-99,-99,Panuco,Sierra,29.58929,12.90607,-99,-99,19.82971,NA,NA,NA,NA,NA,0
13051,01/03/2019,21.01,-99.19,13051,-99,-99,Panuco,Sierra,29.25461,12.98898,-99,-99,19.49277,NA,NA,NA,NA,NA,0
13051,02/03/2019,21.01,-99.19,13051,-99,-99,Panuco,Sierra,30.85532,14.00159,-99,-99,20.76233,NA,NA,NA,NA,NA,0
13052,01/03/2019,21.2,-99,13052,-99,-99,Panuco,Sierra,30.52838,15.65247,-99,-99,21.49744,NA,NA,NA,NA,NA,0
13052,02/03/2019,21.2,-99,13052,-99,-99,Panuco,Sierra,31.96216,16.4162,-99,-99,22.62323,NA,NA,NA,NA,NA,0
13053,01/03/2019,20.53,-99.63,13053,-99,-99,Panuco,Lomer?o,28.88391,10.52841,-99,-99,18.69446,NA,NA,NA,NA,NA,0
13053,02/03/2019,20.53,-99.63,13053,-99,-99,Panuco,Lomer?o,29.94995,11.84589,-99,-99,19.26782,NA,NA,NA,NA,NA,0
13056,01/03/2019,20.09,-98.75,13056,-99,-99,Panuco,Llanura,26.27423,8.86353,-99,-99,16.85205,NA,NA,NA,NA,NA,0
13056,02/03/2019,20.09,-98.75,13056,-99,-99,Panuco,Llanura,27.86285,8.33438,-99,-99,17.07938,NA,NA,NA,NA,NA,0
13057,01/03/2019,21.12,-99,13057,-99,-99,Panuco,Sierra,30.0668,15.02542,-99,-99,20.94077,NA,NA,NA,NA,NA,0
13057,02/03/2019,21.12,-99,13057,-99,-99,Panuco,Sierra,31.54309,15.87811,-99,-99,22.11551,NA,NA,NA,NA,NA,0
13059,01/03/2019,20.14,-98.44,13059,-99,-99,Panuco,Llanura,25.91888,9.60645,-99,-99,16.89185,NA,NA,NA,NA,NA,0
13059,02/03/2019,20.14,-98.44,13059,-99,-99,Panuco,Llanura,27.36575,10.58899,-99,-99,17.63477,NA,NA,NA,NA,NA,0
13060,01/03/2019,20.27,-98.96,13060,-99,-99,Panuco,Llanura,27.26419,10.23187,-99,-99,17.71811,NA,NA,NA,NA,NA,0
13060,02/03/2019,20.27,-98.96,13060,-99,-99,Panuco,Llanura,28.62817,9.98474,-99,-99,18.07019,NA,NA,NA,NA,NA,0
13061,01/03/2019,20.23,-98.45,13061,-99,-99,Panuco,Llanura,26.5239,10.67249,-99,-99,17.59341,NA,NA,NA,NA,NA,0
13061,02/03/2019,20.23,-98.45,13061,-99,-99,Panuco,Llanura,27.79654,11.38312,-99,-99,18.26642,NA,NA,NA,NA,NA,0
13062,01/03/2019,20.18,-99.34,13062,-99,-99,Panuco,Lomer?o,27.89258,9.57983,-99,-99,17.99155,NA,NA,NA,NA,NA,0
13062,02/03/2019,20.18,-99.34,13062,-99,-99,Panuco,Lomer?o,29.06143,10.56378,-99,-99,18.48737,NA,NA,NA,NA,NA,0
13063,01/03/2019,20.42,-99.23,13063,-99,-99,Panuco,Meseta,28.51477,10.84808,-99,-99,18.53799,NA,NA,NA,NA,NA,0
13063,02/03/2019,20.42,-99.23,13063,-99,-99,Panuco,Meseta,29.69653,11.6347,-99,-99,19.08112,NA,NA,NA,NA,NA,0
13064,01/03/2019,20.29,-99.41,13064,-99,-99,Panuco,Lomer?o,28.27072,10.12314,-99,-99,18.28198,NA,NA,NA,NA,NA,0
13064,02/03/2019,20.29,-99.41,13064,-99,-99,Panuco,Lomer?o,29.42972,11.1463,-99,-99,18.81851,NA,NA,NA,NA,NA,0
13065,01/03/2019,20.88,-99.21,13065,-99,-99,Panuco,Sierra,29.05066,12.40442,-99,-99,19.17792,NA,NA,NA,NA,NA,0
13065,02/03/2019,20.88,-99.21,13065,-99,-99,Panuco,Sierra,30.55841,13.38815,-99,-99,20.30014,NA,NA,NA,NA,NA,0
13066,01/03/2019,20.79,-98.73,13066,-99,-99,Panuco,Meseta,29.02557,14.06335,-99,-99,19.97839,NA,NA,NA,NA,NA,0
13066,02/03/2019,20.79,-98.73,13066,-99,-99,Panuco,Meseta,30.39044,14.3302,-99,-99,20.85889,NA,NA,NA,NA,NA,0
13067,01/03/2019,20.44,-98.57,13067,-99,-99,Panuco,Sierra,27.65738,12.12158,-99,-99,18.54373,NA,NA,NA,NA,NA,0
13067,02/03/2019,20.44,-98.57,13067,-99,-99,Panuco,Sierra,28.77551,11.84512,-99,-99,18.99939,NA,NA,NA,NA,NA,0
13068,01/03/2019,19.94,-99.28,13068,-99,-99,Panuco,Lomer?o,27.2088,8.61505,-99,-99,17.37241,NA,NA,NA,NA,NA,0
13068,02/03/2019,19.94,-99.28,13068,-99,-99,Panuco,Lomer?o,28.25958,9.52341,-99,-99,17.77472,NA,NA,NA,NA,NA,0
13069,01/03/2019,20.43,-99.15,13069,-99,-99,Panuco,Lomer?o,28.38895,11.01965,-99,-99,18.50342,NA,NA,NA,NA,NA,0
13069,02/03/2019,20.43,-99.15,13069,-99,-99,Panuco,Lomer?o,29.58536,11.55975,-99,-99,19.02173,NA,NA,NA,NA,NA,0
13070,01/03/2019,20.66,-99.14,13070,-99,-99,Panuco,Sierra,28.72751,11.82111,-99,-99,18.88412,NA,NA,NA,NA,NA,0
13070,02/03/2019,20.66,-99.14,13070,-99,-99,Panuco,Sierra,30.02539,12.45688,-99,-99,19.61823,NA,NA,NA,NA,NA,0
13071,01/03/2019,20.46,-98.68,13071,-99,-99,Panuco,Ca??n,27.63574,11.75604,-99,-99,18.31036,NA,NA,NA,NA,NA,0
13071,02/03/2019,20.46,-98.68,13071,-99,-99,Panuco,Ca??n,28.85907,11.20071,-99,-99,18.71167,NA,NA,NA,NA,NA,0
13074,01/03/2019,20.47,-99.23,13074,-99,-99,Panuco,Lomer?o,28.59796,10.9986,-99,-99,18.60855,NA,NA,NA,NA,NA,0
13074,02/03/2019,20.47,-99.23,13074,-99,-99,Panuco,Lomer?o,29.7789,11.77347,-99,-99,19.15903,NA,NA,NA,NA,NA,0
13075,01/03/2019,19.99,-99.33,13075,-99,-99,Panuco,Lomer?o,27.3067,8.69757,-99,-99,17.4787,NA,NA,NA,NA,NA,0
13075,02/03/2019,19.99,-99.33,13075,-99,-99,Panuco,Lomer?o,28.39398,9.66382,-99,-99,17.90442,NA,NA,NA,NA,NA,0
13076,01/03/2019,20.44,-99.53,13076,-99,-99,Panuco,Lomer?o,28.68582,10.56467,-99,-99,18.58188,NA,NA,NA,NA,NA,0
13076,02/03/2019,20.44,-99.53,13076,-99,-99,Panuco,Lomer?o,29.80594,11.69064,-99,-99,19.13943,NA,NA,NA,NA,NA,0
13077,01/03/2019,20.6,-98.77,13077,-99,-99,Panuco,Sierra,28.20743,12.61499,-99,-99,18.89581,NA,NA,NA,NA,NA,0
13077,02/03/2019,20.6,-98.77,13077,-99,-99,Panuco,Sierra,29.47836,12.27792,-99,-99,19.4595,NA,NA,NA,NA,NA,0
13078,01/03/2019,20.22,-99.22,13078,-99,-99,Panuco,Llanura,27.87778,9.77777,-99,-99,18.00635,NA,NA,NA,NA,NA,0
13078,02/03/2019,20.22,-99.22,13078,-99,-99,Panuco,Llanura,29.08109,10.58685,-99,-99,18.48758,NA,NA,NA,NA,NA,0
13079,01/03/2019,20.07,-98.65,13079,-99,-99,Panuco,Lomer?o,26.12845,8.75159,-99,-99,16.74005,NA,NA,NA,NA,NA,0
13079,02/03/2019,20.07,-98.65,13079,-99,-99,Panuco,Lomer?o,27.72949,8.42789,-99,-99,17.02927,NA,NA,NA,NA,NA,0
13080,01/03/2019,20.16,-99.36,13080,-99,-99,Panuco,Llanura,27.84299,9.48782,-99,-99,17.95074,NA,NA,NA,NA,NA,0
13080,02/03/2019,20.16,-99.36,13080,-99,-99,Panuco,Llanura,29.00882,10.48389,-99,-99,18.44296,NA,NA,NA,NA,NA,0
13081,01/03/2019,20.44,-99.37,13081,-99,-99,Panuco,Lomer?o,28.64761,10.78909,-99,-99,18.59521,NA,NA,NA,NA,NA,0
13081,02/03/2019,20.44,-99.37,13081,-99,-99,Panuco,Lomer?o,29.8208,11.75223,-99,-99,19.15973,NA,NA,NA,NA,NA,0
13082,01/03/2019,20.06,-98.33,13082,-99,-99,Panuco,Lomer?o,25.26743,9.19833,-99,-99,16.36493,NA,NA,NA,NA,NA,0
13082,02/03/2019,20.06,-98.33,13082,-99,-99,Panuco,Lomer?o,26.7764,11.20956,-99,-99,17.44833,NA,NA,NA,NA,NA,0
13083,01/03/2019,20.31,-99.72,13083,-99,-99,Panuco,Lomer?o,28.15518,9.40054,-99,-99,18.00455,NA,NA,NA,NA,NA,0
13083,02/03/2019,20.31,-99.72,13083,-99,-99,Panuco,Lomer?o,29.11841,10.94669,-99,-99,18.67538,NA,NA,NA,NA,NA,0
13084,01/03/2019,19.96,-99.31,13084,-99,-99,Panuco,Lomer?o,27.26126,8.65469,-99,-99,17.42551,NA,NA,NA,NA,NA,0
13084,02/03/2019,19.96,-99.31,13084,-99,-99,Panuco,Lomer?o,28.32281,9.59982,-99,-99,17.83978,NA,NA,NA,NA,NA,0
13085,01/03/2019,19.85,-98.31,13085,-99,-99,Panuco,Lomer?o,25.13239,8.00546,-99,-99,15.71524,NA,NA,NA,NA,NA,0
13085,02/03/2019,19.85,-98.31,13085,-99,-99,Panuco,Lomer?o,26.4606,10.45789,-99,-99,16.89746,NA,NA,NA,NA,NA,0
13087,01/03/2019,20.64,-98.83,13087,-99,-99,Panuco,Meseta,28.35947,12.79755,-99,-99,19.06226,NA,NA,NA,NA,NA,0
13087,02/03/2019,20.64,-98.83,13087,-99,-99,Panuco,Meseta,29.64758,12.60364,-99,-99,19.68326,NA,NA,NA,NA,NA,0
13088,01/03/2019,20.55,-99.3,13088,-99,-99,Panuco,Lomer?o,28.81552,11.25293,-99,-99,18.7583,NA,NA,NA,NA,NA,0
13088,02/03/2019,20.55,-99.3,13088,-99,-99,Panuco,Lomer?o,30.04324,12.15878,-99,-99,19.41229,NA,NA,NA,NA,NA,0
13089,01/03/2019,19.9,-99.34,13089,-99,-99,Panuco,Lomer?o,27.20328,8.56097,-99,-99,17.32532,NA,NA,NA,NA,NA,0
13089,02/03/2019,19.9,-99.34,13089,-99,-99,Panuco,Lomer?o,28.16214,9.52621,-99,-99,17.72079,NA,NA,NA,NA,NA,0
13090,01/03/2019,20.19,-99.26,13090,-99,-99,Panuco,Llanura,27.84219,9.6105,-99,-99,17.96292,NA,NA,NA,NA,NA,0
13090,02/03/2019,20.19,-99.26,13090,-99,-99,Panuco,Llanura,29.03162,10.50409,-99,-99,18.44678,NA,NA,NA,NA,NA,0
13091,01/03/2019,19.82,-98.95,13091,-99,-99,Panuco,Llanura,26.19177,7.91449,-99,-99,16.4339,NA,NA,NA,NA,NA,0
13091,02/03/2019,19.82,-98.95,13091,-99,-99,Panuco,Llanura,27.41959,7.91489,-99,-99,16.65195,NA,NA,NA,NA,NA,0
13093,01/03/2019,20.47,-98.67,13093,-99,-99,Panuco,Ca??n,27.66095,11.82755,-99,-99,18.34985,NA,NA,NA,NA,NA,0
13093,02/03/2019,20.47,-98.67,13093,-99,-99,Panuco,Ca??n,28.87164,11.28726,-99,-99,18.7569,NA,NA,NA,NA,NA,0
13094,01/03/2019,20.16,-98.21,13094,-99,-99,Norte de Veracruz,Sierra,25.71103,10.5224,-99,-99,17.13245,NA,NA,NA,NA,NA,0
13094,02/03/2019,20.16,-98.21,13094,-99,-99,Norte de Veracruz,Sierra,26.96555,12.84421,-99,-99,18.31073,NA,NA,NA,NA,NA,0
13095,01/03/2019,20.34,-98.36,13095,-99,-99,Panuco,Meseta,27.22491,12.65378,-99,-99,18.77899,NA,NA,NA,NA,NA,0
13095,02/03/2019,20.34,-98.36,13095,-99,-99,Panuco,Meseta,28.11145,13.74222,-99,-99,19.5582,NA,NA,NA,NA,NA,0
13096,01/03/2019,20.28,-98.66,13096,-99,-99,Panuco,Llanura,27.0058,10.47504,-99,-99,17.65265,NA,NA,NA,NA,NA,0
13096,02/03/2019,20.28,-98.66,13096,-99,-99,Panuco,Llanura,28.38867,9.98907,-99,-99,17.99438,NA,NA,NA,NA,NA,0
13097,01/03/2019,20.32,-99.23,13097,-99,-99,Panuco,Meseta,28.25101,10.38144,-99,-99,18.31482,NA,NA,NA,NA,NA,0
13097,02/03/2019,20.32,-99.23,13097,-99,-99,Panuco,Meseta,29.43851,11.19547,-99,-99,18.83362,NA,NA,NA,NA,NA,0
13098,01/03/2019,20.22,-98.58,13098,-99,-99,Panuco,Sierra,26.65295,10.04242,-99,-99,17.3822,NA,NA,NA,NA,NA,0
13098,02/03/2019,20.22,-98.58,13098,-99,-99,Panuco,Sierra,28.07285,9.87534,-99,-99,17.78714,NA,NA,NA,NA,NA,0
13099,01/03/2019,20.24,-98.32,13099,-99,-99,Panuco,Sierra,26.41858,11.41232,-99,-99,17.87598,NA,NA,NA,NA,NA,0
13099,02/03/2019,20.24,-98.32,13099,-99,-99,Panuco,Sierra,27.51636,13.04965,-99,-99,18.82584,NA,NA,NA,NA,NA,0
13100,01/03/2019,20.18,-98.65,13100,-99,-99,Panuco,Llanura,26.53018,9.54007,-99,-99,17.15692,NA,NA,NA,NA,NA,0
13100,02/03/2019,20.18,-98.65,13100,-99,-99,Panuco,Llanura,28.03174,9.14172,-99,-99,17.4704,NA,NA,NA,NA,NA,0
13104,01/03/2019,21.16,-98.9,13104,-99,-99,Panuco,Sierra,30.57257,16.07977,-99,-99,21.73907,NA,NA,NA,NA,NA,0
13104,02/03/2019,21.16,-98.9,13104,-99,-99,Panuco,Sierra,31.95428,16.82214,-99,-99,22.83652,NA,NA,NA,NA,NA,0
13105,01/03/2019,20.62,-99.12,13105,-99,-99,Panuco,Sierra,28.63513,11.74484,-99,-99,18.81549,NA,NA,NA,NA,NA,0
13105,02/03/2019,20.62,-99.12,13105,-99,-99,Panuco,Sierra,29.90131,12.26749,-99,-99,19.48108,NA,NA,NA,NA,NA,0
13106,01/03/2019,20.09,-99.12,13106,-99,-99,Panuco,Sierra,27.15723,8.99457,-99,-99,17.44745,NA,NA,NA,NA,NA,0
13106,02/03/2019,20.09,-99.12,13106,-99,-99,Panuco,Sierra,28.46964,9.47205,-99,-99,17.82932,NA,NA,NA,NA,NA,0
13109,01/03/2019,20.38,-98.96,13109,-99,-99,Panuco,Llanura,27.70108,11.07196,-99,-99,18.13675,NA,NA,NA,NA,NA,0
13109,02/03/2019,20.38,-98.96,13109,-99,-99,Panuco,Llanura,28.98331,10.81339,-99,-99,18.54248,NA,NA,NA,NA,NA,0
13111,01/03/2019,20.1,-99.12,13111,-99,-99,Panuco,Sierra,27.18295,9.03934,-99,-99,17.47003,NA,NA,NA,NA,NA,0
13111,02/03/2019,20.1,-99.12,13111,-99,-99,Panuco,Sierra,28.49292,9.51666,-99,-99,17.85471,NA,NA,NA,NA,NA,0
13112,01/03/2019,20.22,-98.73,13112,-99,-99,Panuco,Sierra,26.75043,9.84738,-99,-99,17.34143,NA,NA,NA,NA,NA,0
13112,02/03/2019,20.22,-98.73,13112,-99,-99,Panuco,Sierra,28.22089,9.28561,-99,-99,17.62643,NA,NA,NA,NA,NA,0
13115,01/03/2019,20.13,-98.67,13115,-99,-99,Panuco,Sierra,26.34625,9.12653,-99,-99,16.95148,NA,NA,NA,NA,NA,0
13115,02/03/2019,20.13,-98.67,13115,-99,-99,Panuco,Sierra,27.90158,8.70956,-99,-99,17.23407,NA,NA,NA,NA,NA,0
13116,01/03/2019,20.16,-98.56,13116,-99,-99,Panuco,Sierra,26.30923,9.47723,-99,-99,17.03891,NA,NA,NA,NA,NA,0
13116,02/03/2019,20.16,-98.56,13116,-99,-99,Panuco,Sierra,27.80389,9.49005,-99,-99,17.47385,NA,NA,NA,NA,NA,0
13117,01/03/2019,20.12,-98.89,13117,-99,-99,Panuco,Sierra,26.5159,9.03903,-99,-99,17.04044,NA,NA,NA,NA,NA,0
13117,02/03/2019,20.12,-98.89,13117,-99,-99,Panuco,Sierra,28.03842,8.63776,-99,-99,17.2901,NA,NA,NA,NA,NA,0
13120,01/03/2019,20.51,-99.14,13120,-99,-99,Panuco,Lomer?o,28.56534,11.43271,-99,-99,18.68057,NA,NA,NA,NA,NA,0
13120,02/03/2019,20.51,-99.14,13120,-99,-99,Panuco,Lomer?o,29.77628,11.93988,-99,-99,19.25,NA,NA,NA,NA,NA,0
13121,01/03/2019,20.32,-98.74,13121,-99,-99,Panuco,Sierra,27.1795,10.72485,-99,-99,17.7821,NA,NA,NA,NA,NA,0
13121,02/03/2019,20.32,-98.74,13121,-99,-99,Panuco,Sierra,28.54404,10.12381,-99,-99,18.11447,NA,NA,NA,NA,NA,0
13122,01/03/2019,20.37,-99.33,13122,-99,-99,Panuco,Lomer?o,28.48273,10.55457,-99,-99,18.46918,NA,NA,NA,NA,NA,0
13122,02/03/2019,20.37,-99.33,13122,-99,-99,Panuco,Lomer?o,29.65497,11.50366,-99,-99,19.01788,NA,NA,NA,NA,NA,0
13125,01/03/2019,20.38,-99.35,13125,-99,-99,Panuco,Lomer?o,28.51498,10.58636,-99,-99,18.49146,NA,NA,NA,NA,NA,0
13125,02/03/2019,20.38,-99.35,13125,-99,-99,Panuco,Lomer?o,29.68665,11.54785,-99,-99,19.04376,NA,NA,NA,NA,NA,0
13127,01/03/2019,19.95,-98.33,13127,-99,-99,Panuco,Lomer?o,25.01306,8.32355,-99,-99,15.83987,NA,NA,NA,NA,NA,0
13127,02/03/2019,19.95,-98.33,13127,-99,-99,Panuco,Lomer?o,26.53622,10.52838,-99,-99,16.97223,NA,NA,NA,NA,NA,0
13129,01/03/2019,19.87,-98.72,13129,-99,-99,Panuco,Lomer?o,25.92343,7.89819,-99,-99,16.29877,NA,NA,NA,NA,NA,0
13129,02/03/2019,19.87,-98.72,13129,-99,-99,Panuco,Lomer?o,27.34781,7.63058,-99,-99,16.50073,NA,NA,NA,NA,NA,0
13130,01/03/2019,20.16,-98.27,13130,-99,-99,Panuco,Sierra,25.74774,10.40717,-99,-99,17.10803,NA,NA,NA,NA,NA,0
13130,02/03/2019,20.16,-98.27,13130,-99,-99,Panuco,Sierra,27.02679,12.53745,-99,-99,18.224,NA,NA,NA,NA,NA,0
13131,01/03/2019,19.99,-98.92,13131,-99,-99,Panuco,Sierra,26.21011,8.21793,-99,-99,16.66165,NA,NA,NA,NA,NA,0
13131,02/03/2019,19.99,-98.92,13131,-99,-99,Panuco,Sierra,27.72781,7.9812,-99,-99,16.87958,NA,NA,NA,NA,NA,0
13132,01/03/2019,19.81,-98.27,13132,-99,-99,Panuco,Lomer?o,25.1684,7.82819,-99,-99,15.62012,NA,NA,NA,NA,NA,0
13132,02/03/2019,19.81,-98.27,13132,-99,-99,Panuco,Lomer?o,26.38269,10.55362,-99,-99,16.87958,NA,NA,NA,NA,NA,0
13133,01/03/2019,19.94,-98.75,13133,-99,-99,Panuco,Sierra,25.93909,8.03027,-99,-99,16.40161,NA,NA,NA,NA,NA,0
13133,02/03/2019,19.94,-98.75,13133,-99,-99,Panuco,Sierra,27.47208,7.64426,-99,-99,16.59241,NA,NA,NA,NA,NA,0
13135,01/03/2019,21.02,-98.35,13135,-99,-99,Panuco,Sierra,31.46048,18.51675,-99,-99,23.38391,NA,NA,NA,NA,NA,0
13135,02/03/2019,21.02,-98.35,13135,-99,-99,Panuco,Sierra,32.2287,18.87033,-99,-99,24.17548,NA,NA,NA,NA,NA,0
13137,01/03/2019,21.07,-98.49,13137,-99,-99,Panuco,Sierra,30.86572,17.23578,-99,-99,22.45306,NA,NA,NA,NA,NA,0
13137,02/03/2019,21.07,-98.49,13137,-99,-99,Panuco,Sierra,31.96127,17.8205,-99,-99,23.41953,NA,NA,NA,NA,NA,0
13138,01/03/2019,19.66,-98.55,13138,-99,-99,Panuco,Llanura,25.8493,7.24271,-99,-99,15.78537,NA,NA,NA,NA,NA,0
13138,02/03/2019,19.66,-98.55,13138,-99,-99,Panuco,Llanura,26.76105,7.97681,-99,-99,16.21829,NA,NA,NA,NA,NA,0
13139,01/03/2019,21.03,-98.29,13139,-99,-99,Panuco,Sierra,31.70438,19.00659,-99,-99,23.75662,NA,NA,NA,NA,NA,0
13139,02/03/2019,21.03,-98.29,13139,-99,-99,Panuco,Sierra,32.36145,19.27969,-99,-99,24.48141,NA,NA,NA,NA,NA,0
13140,01/03/2019,21.13,-98.54,13140,-99,-99,Panuco,Sierra,30.8945,17.09674,-99,-99,22.41327,NA,NA,NA,NA,NA,0
13140,02/03/2019,21.13,-98.54,13140,-99,-99,Panuco,Sierra,32.06668,17.71286,-99,-99,23.4014,NA,NA,NA,NA,NA,0
13141,01/03/2019,21.29,-98.58,13141,-99,-99,Panuco,Lomer?o,31.74066,18.06778,-99,-99,23.37982,NA,NA,NA,NA,NA,0
13141,02/03/2019,21.29,-98.58,13141,-99,-99,Panuco,Lomer?o,32.84052,18.53729,-99,-99,24.24658,NA,NA,NA,NA,NA,0
13144,01/03/2019,20.46,-98.08,13144,-99,-99,Norte de Veracruz,Sierra,27.97772,14.68112,-99,-99,20.15094,NA,NA,NA,NA,NA,0
13144,02/03/2019,20.46,-98.08,13144,-99,-99,Norte de Veracruz,Sierra,28.45749,16.14682,-99,-99,20.98718,NA,NA,NA,NA,NA,0
13145,01/03/2019,21.17,-98.6,13145,-99,-99,Panuco,Sierra,30.96466,17.0141,-99,-99,22.4162,NA,NA,NA,NA,NA,0
13145,02/03/2019,21.17,-98.6,13145,-99,-99,Panuco,Sierra,32.19629,17.64304,-99,-99,23.41919,NA,NA,NA,NA,NA,0
13147,01/03/2019,20.72,-99.12,13147,-99,-99,Panuco,Sierra,28.82245,12.18042,-99,-99,19.05737,NA,NA,NA,NA,NA,0
13147,02/03/2019,20.72,-99.12,13147,-99,-99,Panuco,Sierra,30.17413,12.84656,-99,-99,19.8902,NA,NA,NA,NA,NA,0
13148,01/03/2019,20.64,-99.33,13148,-99,-99,Panuco,Sierra,28.86563,11.39725,-99,-99,18.80292,NA,NA,NA,NA,NA,0
13148,02/03/2019,20.64,-99.33,13148,-99,-99,Panuco,Sierra,30.15485,12.35672,-99,-99,19.56122,NA,NA,NA,NA,NA,0
13149,01/03/2019,19.96,-99.46,13149,-99,-99,Panuco,Lomer?o,27.26529,8.62784,-99,-99,17.3981,NA,NA,NA,NA,NA,0
13149,02/03/2019,19.96,-99.46,13149,-99,-99,Panuco,Lomer?o,28.28879,9.6972,-99,-99,17.88062,NA,NA,NA,NA,NA,0
13150,01/03/2019,20.16,-98.73,13150,-99,-99,Panuco,Sierra,26.50235,9.34308,-99,-99,17.08728,NA,NA,NA,NA,NA,0
13150,02/03/2019,20.16,-98.73,13150,-99,-99,Panuco,Sierra,28.03366,8.8071,-99,-99,17.34619,NA,NA,NA,NA,NA,0
13151,01/03/2019,20.46,-98.91,13151,-99,-99,Panuco,Sierra,27.79752,11.51099,-99,-99,18.28479,NA,NA,NA,NA,NA,0
13151,02/03/2019,20.46,-98.91,13151,-99,-99,Panuco,Sierra,29.05042,11.10281,-99,-99,18.69785,NA,NA,NA,NA,NA,0
13152,01/03/2019,20.48,-99.74,13152,-99,-99,Panuco,Lomer?o,28.74225,9.82828,-99,-99,18.49832,NA,NA,NA,NA,NA,0
13152,02/03/2019,20.48,-99.74,13152,-99,-99,Panuco,Lomer?o,29.67883,11.4299,-99,-99,19.03152,NA,NA,NA,NA,NA,0
13154,01/03/2019,20.3,-98.86,13154,-99,-99,Panuco,Sierra,27.19131,10.51318,-99,-99,17.73154,NA,NA,NA,NA,NA,0
13154,02/03/2019,20.3,-98.86,13154,-99,-99,Panuco,Sierra,28.5687,10.00406,-99,-99,18.06332,NA,NA,NA,NA,NA,0
13155,01/03/2019,20.21,-99.59,13155,-99,-99,Panuco,Lomer?o,27.84662,9.40741,-99,-99,17.85895,NA,NA,NA,NA,NA,0
13155,02/03/2019,20.21,-99.59,13155,-99,-99,Panuco,Lomer?o,28.93176,10.63199,-99,-99,18.48557,NA,NA,NA,NA,NA,0
13156,01/03/2019,20.38,-99.81,13156,-99,-99,Panuco,Llanura,28.40094,9.31326,-99,-99,18.15637,NA,NA,NA,NA,NA,0
13156,02/03/2019,20.38,-99.81,13156,-99,-99,Panuco,Llanura,29.28381,11.06406,-99,-99,18.7818,NA,NA,NA,NA,NA,0
13160,01/03/2019,20.15,-98.87,13160,-99,-99,Panuco,Sierra,26.58582,9.24921,-99,-99,17.12201,NA,NA,NA,NA,NA,0
13160,02/03/2019,20.15,-98.87,13160,-99,-99,Panuco,Sierra,28.09604,8.79788,-99,-99,17.37808,NA,NA,NA,NA,NA,0
14001,01/03/2019,20.78,-102.92,14001,-99,-99,Lerma Santiago,Lomer?o,31.12958,11.65961,-99,-99,20.48798,NA,NA,NA,NA,NA,0
14001,02/03/2019,20.78,-102.92,14001,-99,-99,Lerma Santiago,Lomer?o,31.68344,10.94754,-99,-99,20.51294,NA,NA,NA,NA,NA,0
14002,01/03/2019,20.42,-103.59,14002,-99,-99,Lerma Santiago,Sierra,31.32642,13.10614,-99,-99,20.96439,NA,NA,NA,NA,NA,0
14002,02/03/2019,20.42,-103.59,14002,-99,-99,Lerma Santiago,Sierra,32.48761,11.89313,-99,-99,21.01614,NA,NA,NA,NA,NA,0
14004,01/03/2019,21.35,-102.33,14004,-99,-99,Lerma Santiago,Lomer?o,28.92239,10.0802,-99,-99,18.58078,NA,NA,NA,NA,NA,0
14004,02/03/2019,21.35,-102.33,14004,-99,-99,Lerma Santiago,Lomer?o,29.34747,9.49435,-99,-99,19.21051,NA,NA,NA,NA,NA,0
14005,01/03/2019,19.08,-103.1,14005,-99,-99,Armeria-Coahuayana,Sierra,31.30997,14.97534,-99,-99,21.88318,NA,NA,NA,NA,NA,0
14005,02/03/2019,19.08,-103.1,14005,-99,-99,Armeria-Coahuayana,Sierra,32.87991,15.478,-99,-99,22.47107,NA,NA,NA,NA,NA,0
14006,01/03/2019,21.56,-102.44,14006,-99,-99,Lerma Santiago,Lomer?o,28.99863,9.7316,-99,-99,18.59128,NA,NA,NA,NA,NA,0
14006,02/03/2019,21.56,-102.44,14006,-99,-99,Lerma Santiago,Lomer?o,29.37485,9.52393,-99,-99,19.1832,NA,NA,NA,NA,NA,0
14007,01/03/2019,19.91,-104.72,14007,-99,-99,Costa de Jalisco,Valle,30.69965,17.09232,-99,-99,22.5788,NA,NA,NA,NA,NA,0
14007,02/03/2019,19.91,-104.72,14007,-99,-99,Costa de Jalisco,Valle,31.75311,16.02991,-99,-99,22.89801,NA,NA,NA,NA,NA,0
14008,01/03/2019,20.02,-103.6,14008,-99,-99,Lerma Santiago,Sierra,29.98807,13.53873,-99,-99,20.23669,NA,NA,NA,NA,NA,0
14008,02/03/2019,20.02,-103.6,14008,-99,-99,Lerma Santiago,Sierra,30.98727,11.65295,-99,-99,20.24033,NA,NA,NA,NA,NA,0
14009,01/03/2019,20.55,-104.05,14009,-99,-99,Rio Ameca,Llanura,31.69333,13.20901,-99,-99,21.01208,NA,NA,NA,NA,NA,0
14009,02/03/2019,20.55,-104.05,14009,-99,-99,Rio Ameca,Llanura,33.02487,11.58633,-99,-99,21.00113,NA,NA,NA,NA,NA,0
